,id,dataset,p_training,model,r2,rmse,n_test,mll,n_train
242,3,smn1,0.001,Exponential,0.02645010981601692,21.718501122639726,10000,-86.53738861083984,27
243,4,smn1,0.0025,Exponential,0.1622376200416919,19.5739668597381,10000,-330.28839111328125,72
244,5,smn1,0.0025,Exponential,0.018967899463881152,21.306057234817818,10000,-258.67218322753905,78
245,6,smn1,0.0025,Exponential,0.15390828820370953,20.501519609073572,10000,-334.8541290283203,71
246,7,smn1,0.005,Exponential,0.19129276395975325,19.065929478203337,10000,-627.2693237304687,142
247,8,smn1,0.005,Exponential,0.17049877304047015,19.35588538524993,10000,-648.7594055175781,151
248,9,smn1,0.005,Exponential,0.202275888016292,18.819844513028873,10000,-795.085888671875,184
249,10,smn1,0.01,Exponential,0.17862965931069338,18.524159253160494,10000,-1368.712353515625,320
250,11,smn1,0.01,Exponential,0.3171005662522064,17.496477274582254,10000,-1287.7986938476563,295
251,12,smn1,0.01,Exponential,0.278504559695086,18.471622179571774,10000,-1237.632421875,292
252,13,smn1,0.025,Exponential,0.4104600393513426,16.33609717501243,10000,-3202.9537109375,739
253,14,smn1,0.025,Exponential,0.39837557717266253,16.642251240361748,10000,-3359.6154541015626,802
254,15,smn1,0.025,Exponential,0.47592830724389285,15.3100879073781,10000,-3452.275244140625,798
255,16,smn1,0.05,Exponential,0.549725858412544,13.838058862140612,10000,-6440.7708984375,1512
256,17,smn1,0.05,Exponential,0.49817248055485003,14.62156156952254,10000,-6446.8572265625,1512
257,18,smn1,0.05,Exponential,0.5189285450938816,14.745663196984728,10000,-6547.680859375,1546
258,19,smn1,0.075,Exponential,0.5759281075483859,13.727371176041087,10000,-9772.94921875,2391
259,20,smn1,0.075,Exponential,0.5492635087041678,13.941082687027828,10000,-9379.7115234375,2248
260,21,smn1,0.075,Exponential,0.5528209558548913,14.41465821535554,10000,-9940.23291015625,2434
261,22,smn1,0.1,Exponential,0.5765853795386031,13.44147918023366,10000,-12766.55869140625,3117
262,23,smn1,0.1,Exponential,0.5886038553978783,13.756958788535513,10000,-12862.90234375,3139
263,24,smn1,0.1,Exponential,0.6097863439863607,13.12270216263922,10000,-12496.930859375,3029
264,25,smn1,0.125,Exponential,0.6264998023897891,12.963143267221213,10000,-15368.38759765625,3748
265,26,smn1,0.125,Exponential,0.6247497724117699,12.981844368084484,10000,-15849.49814453125,3887
266,27,smn1,0.125,Exponential,0.6099503148209127,12.635059026177013,10000,-15537.7578125,3820
267,28,smn1,0.15,Exponential,0.6363423238107292,12.596106473450053,10000,-18554.13203125,4568
268,29,smn1,0.15,Exponential,0.6476894193020801,11.990512499460078,10000,-19408.2185546875,4706
269,30,smn1,0.15,Exponential,0.6186020969285804,12.389565854203072,10000,-19247.04765625,4726
270,31,smn1,0.175,Exponential,0.6677931971651837,12.262692405289304,10000,-21548.9701171875,5357
271,32,smn1,0.175,Exponential,0.647315664070939,12.722395325978026,10000,-21813.3173828125,5396
272,33,smn1,0.175,Exponential,0.6408185095004122,12.608992440159065,10000,-21526.513671875,5423
273,34,smn1,0.2,Exponential,0.6632906181831,12.237126673384092,10000,-24614.626953125,6071
274,35,smn1,0.2,Exponential,0.6435573332368286,12.554601823375384,10000,-24325.546484375,6056
275,36,smn1,0.2,Exponential,0.6679118885460308,12.060150889719338,10000,-24110.270703125,6080
276,37,smn1,0.25,Exponential,0.6827670835553266,11.46134698515974,10000,-30493.674609375,7626
277,38,smn1,0.25,Exponential,0.6750984248055772,12.11478333057004,10000,-30772.259375,7761
278,39,smn1,0.25,Exponential,0.6908525291051876,11.412299725523328,10000,-30593.8884765625,7641
279,40,smn1,0.3,Exponential,0.7238770263666318,11.022846189946684,10000,-36034.90625,9073
280,41,smn1,0.3,Exponential,0.7090038490603314,11.674509614367313,10000,-36687.714453125,9281
281,42,smn1,0.3,Exponential,0.7083072061195969,11.091353894812682,10000,-36226.8609375,9133
282,43,smn1,0.4,Exponential,0.7504188273890604,10.632563288034557,10000,-48711.38203125,12407
283,44,smn1,0.4,Exponential,0.7358531706155155,10.972121267690648,10000,-48502.15625,12379
284,45,smn1,0.4,Exponential,0.7225566343730271,11.11132000179359,10000,-47747.48671875,12252
285,46,smn1,0.5,Exponential,0.7600321803458426,10.709825813953337,10000,-59090.325,15322
286,47,smn1,0.5,Exponential,0.7594521591569903,10.067202036046714,10000,-59487.304296875,15318
287,48,smn1,0.5,Exponential,0.7545383786804258,10.172577028716312,10000,-60069.660546875,15444
288,49,smn1,0.6,Exponential,0.7630800943377769,9.64059408115867,10000,-71203.5046875,18411
289,50,smn1,0.6,Exponential,0.7819837806076015,9.82929500043713,10000,-70711.5828125,18413
290,51,smn1,0.6,Exponential,0.7780274980882028,10.145191582767,10000,-70765.98515625,18409
291,52,smn1,0.7,Exponential,0.7744544316616715,10.015169312546421,9182,-81817.9140625,21550
292,53,smn1,0.7,Exponential,0.7764845605428329,9.70687017286592,9302,-81640.87109375,21430
293,54,smn1,0.7,Exponential,0.7888594263923223,9.603782580986877,9115,-82357.28671875,21617
294,55,smn1,0.8,Exponential,0.804392417493877,9.297844215342812,6269,-92782.6703125,24463
295,56,smn1,0.8,Exponential,0.801677529101137,9.051828634202344,6305,-92844.85078125,24427
296,57,smn1,0.8,Exponential,0.7971563777891071,9.936928629027852,6169,-92720.9328125,24563
297,58,smn1,0.9,Exponential,0.8121461513570177,8.457617059335911,3143,-104033.46171875,27589
298,59,smn1,0.9,Exponential,0.8185187333558482,8.757774762690843,3085,-104205.4390625,27647
299,60,smn1,0.9,Exponential,0.8280636438577575,8.656160523678228,3136,-103986.0734375,27596
300,1,smn1,0.001,Connectedness,0.026449434453551385,26.67640112457333,10000,-118.10223999023438,31
301,2,smn1,0.001,Connectedness,0.11516243083356333,22.921880328669683,10000,-113.66962051391602,28
302,3,smn1,0.001,Connectedness,0.005475840577571954,21.9503893533734,10000,-77.27547607421874,27
303,5,smn1,0.0025,Connectedness,0.013298630166715194,21.469464254149052,10000,-244.09303588867186,78
304,6,smn1,0.0025,Connectedness,0.025494474912057356,28.766541102072633,10000,-305.53008422851565,71
305,7,smn1,0.005,Connectedness,0.07461176943442879,22.8792810284624,10000,-611.4247619628907,142
306,8,smn1,0.005,Connectedness,0.10132265454726706,25.516951927341374,10000,-569.4795776367188,151
307,9,smn1,0.005,Connectedness,0.10088548950695696,21.362732041014564,10000,-758.2946166992188,184
308,10,smn1,0.01,Connectedness,0.05036271825342935,21.111419825336164,10000,-1308.9687866210938,320
309,11,smn1,0.01,Connectedness,0.35995042472231203,17.670325178043175,10000,-1227.1320678710938,295
310,12,smn1,0.01,Connectedness,0.2651345122257648,18.31798031517252,10000,-1189.4429443359375,292
311,13,smn1,0.025,Connectedness,0.46835892078873187,15.47131089573604,10000,-3189.5978515625,739
312,14,smn1,0.025,Connectedness,0.4461717120494074,15.974898467644753,10000,-3296.695751953125,802
313,15,smn1,0.025,Connectedness,0.533388151095314,14.476105556782965,10000,-3384.44990234375,798
314,16,smn1,0.05,Connectedness,0.5823854824763895,13.376906044784194,10000,-6291.27373046875,1512
315,17,smn1,0.05,Connectedness,0.5402301913661453,13.977220197320381,10000,-6365.721826171875,1512
316,18,smn1,0.05,Connectedness,0.5790955154303281,13.787545663696985,10000,-6475.640625,1546
317,19,smn1,0.075,Connectedness,0.6336135254328507,12.794451548253514,10000,-9583.37705078125,2391
318,20,smn1,0.075,Connectedness,0.6305352495994722,12.59240059286935,10000,-9157.9271484375,2248
319,21,smn1,0.075,Connectedness,0.605642168433731,13.54354414662153,10000,-9785.839453125,2434
320,22,smn1,0.1,Connectedness,0.6420539276908409,12.374858401897917,10000,-12464.27724609375,3117
321,23,smn1,0.1,Connectedness,0.6262129430424486,13.125172795512153,10000,-12517.31591796875,3139
322,24,smn1,0.1,Connectedness,0.6556176806660643,12.289764463538729,10000,-12193.625390625,3029
323,25,smn1,0.125,Connectedness,0.6855557961155747,11.899143087273453,10000,-15045.0791015625,3748
324,26,smn1,0.125,Connectedness,0.6881832541461139,11.829499064819823,10000,-15461.016796875,3887
325,27,smn1,0.125,Connectedness,0.6748696545970474,11.535700136031199,10000,-15160.5599609375,3820
326,28,smn1,0.15,Connectedness,0.6964856147502357,11.520785554884705,10000,-18142.1595703125,4568
327,29,smn1,0.15,Connectedness,0.7140414056764579,10.805757325655708,10000,-18808.5279296875,4706
328,30,smn1,0.15,Connectedness,0.6916955980507619,11.11954478471365,10000,-18807.4439453125,4726
329,31,smn1,0.175,Connectedness,0.7261579690813287,11.157301249021648,10000,-20982.4576171875,5357
330,32,smn1,0.175,Connectedness,0.7159468741198545,11.426465992951277,10000,-21304.6748046875,5396
331,33,smn1,0.175,Connectedness,0.6962867147803753,11.591148165845386,10000,-21054.7291015625,5423
332,34,smn1,0.2,Connectedness,0.743743712430605,10.641114036113942,10000,-23754.9375,6071
333,35,smn1,0.2,Connectedness,0.7151500445611537,11.249441592300172,10000,-23737.22578125,6056
334,36,smn1,0.2,Connectedness,0.7338519618959297,10.774043987069858,10000,-23313.4818359375,6080
335,37,smn1,0.25,Connectedness,0.7418136998032524,10.341271456601515,10000,-29715.89140625,7626
336,38,smn1,0.25,Connectedness,0.7352333170028227,10.924801160137042,10000,-29801.69453125,7761
337,39,smn1,0.25,Connectedness,0.747722692761873,10.312637235541747,10000,-29920.3357421875,7641
338,40,smn1,0.3,Connectedness,0.7841961904028136,9.745849344224068,10000,-35036.600390625,9073
339,41,smn1,0.3,Connectedness,0.769409476552761,10.39608628820495,10000,-35720.959375,9281
340,42,smn1,0.3,Connectedness,0.7699669892259142,9.853607950464708,10000,-35048.542578125,9133
341,43,smn1,0.4,Connectedness,0.8117964097999734,9.230060266076743,10000,-47281.043359375,12407
342,44,smn1,0.4,Connectedness,0.7865987937942953,9.884365772922488,10000,-46983.526171875,12379
343,45,smn1,0.4,Connectedness,0.7732234550926141,10.047472149643005,10000,-46358.766796875,12252
344,46,smn1,0.5,Connectedness,0.8020086525153872,9.727042615184132,10000,-56931.344140625,15322
345,47,smn1,0.5,Connectedness,0.8013567031024723,9.15177297894897,10000,-57450.19375,15318
346,48,smn1,0.5,Connectedness,0.7994452898354882,9.192680702785879,10000,-58191.588671875,15444
347,49,smn1,0.6,Connectedness,0.8078897361792432,8.679431660179432,10000,-68712.06484375,18411
348,50,smn1,0.6,Connectedness,0.819020690684553,8.976621066634543,10000,-68307.078125,18413
349,51,smn1,0.6,Connectedness,0.8204676118164514,9.11448904950594,10000,-68320.77421875,18409
350,52,smn1,0.7,Connectedness,0.8194739860116433,8.958312481724706,9182,-79024.37890625,21550
351,53,smn1,0.7,Connectedness,0.8194891498903439,8.73314828479758,9302,-78761.06640625,21430
352,54,smn1,0.7,Connectedness,0.8279516099023118,8.680615734649438,9115,-79648.6015625,21617
353,55,smn1,0.8,Connectedness,0.8408507659585627,8.389688929807956,6269,-89446.221875,24463
354,56,smn1,0.8,Connectedness,0.8420554063649541,8.079768353568033,6305,-89608.8625,24427
355,57,smn1,0.8,Connectedness,0.8367442841237249,8.917679486287497,6169,-89456.203125,24563
356,58,smn1,0.9,Connectedness,0.8326423700172241,8.008893615080092,3143,-100165.20859375,27589
357,59,smn1,0.9,Connectedness,0.8530610611062823,7.879751652405011,3085,-100497.93125,27647
358,60,smn1,0.9,Connectedness,0.8587712596907662,7.8449354131208295,3136,-100249.6734375,27596
359,1,smn1,0.001,Jenga,0.02328386478130632,26.863911285742105,10000,-74.90217819213868,31
360,2,smn1,0.001,Jenga,0.13396316515630521,24.02159818563945,10000,-104.04834671020508,28
361,3,smn1,0.001,Jenga,0.023899718029952947,21.511251640417854,10000,-61.99881782531738,27
362,4,smn1,0.0025,Jenga,0.09983486219706576,24.630189381894724,10000,-281.6997589111328,72
363,5,smn1,0.0025,Jenga,0.003837615092611689,21.981585726109675,10000,-222.09331970214845,78
364,6,smn1,0.0025,Jenga,0.03004654972051843,26.386272547075745,10000,-284.4796112060547,71
365,7,smn1,0.005,Jenga,0.165847184850867,22.746083422440893,10000,-542.5535888671875,142
366,8,smn1,0.005,Jenga,0.06408079282679786,30.873490439848464,10000,-490.3175537109375,151
367,9,smn1,0.005,Jenga,0.12566476040954863,22.885130877502696,10000,-652.0987487792969,184
368,10,smn1,0.01,Jenga,0.024219906403677438,23.753313178321147,10000,-1215.9118408203126,320
369,11,smn1,0.01,Jenga,0.3075256600448437,18.353668930268388,10000,-1093.0870849609375,295
370,12,smn1,0.01,Jenga,0.047478555450694966,25.461659494990148,10000,-1047.624462890625,292
371,13,smn1,0.025,Jenga,0.45420171870402815,15.95516068743149,10000,-2870.557470703125,739
372,14,smn1,0.025,Jenga,0.4582605324626776,15.843439209598325,10000,-2962.211767578125,802
373,15,smn1,0.025,Jenga,0.5320282343385052,14.82947219693741,10000,-3120.255517578125,798
374,16,smn1,0.05,Jenga,0.5773456515635158,13.920879560127789,10000,-5746.1296875,1512
375,17,smn1,0.05,Jenga,0.5537403625941403,13.92906198133066,10000,-5847.802783203125,1512
376,18,smn1,0.05,Jenga,0.5342289160191618,15.089846015657335,10000,-5912.2380859375,1546
377,19,smn1,0.075,Jenga,0.6699271429035862,12.098350017377532,10000,-8800.05595703125,2391
378,20,smn1,0.075,Jenga,0.694002932022962,11.50546362721051,10000,-8406.75791015625,2248
379,21,smn1,0.075,Jenga,0.659460332979132,12.58761559904008,10000,-8933.40361328125,2434
380,22,smn1,0.1,Jenga,0.6885291281144592,11.714871652652088,10000,-11400.50732421875,3117
381,23,smn1,0.1,Jenga,0.6863717318847808,12.023012617973675,10000,-11608.869140625,3139
382,24,smn1,0.1,Jenga,0.6585207019097409,12.643450952044697,10000,-11035.22314453125,3029
383,25,smn1,0.125,Jenga,0.7363224596473574,10.984928222409454,10000,-13788.3662109375,3748
384,26,smn1,0.125,Jenga,0.7414255944422014,10.794841959994264,10000,-14284.45859375,3887
385,27,smn1,0.125,Jenga,0.7313226152673693,10.597256520928322,10000,-13733.78828125,3820
386,28,smn1,0.15,Jenga,0.7475553408678268,10.743173355485174,10000,-16249.9564453125,4568
387,29,smn1,0.15,Jenga,0.7811444466038596,9.452240527631654,10000,-17385.8974609375,4706
388,30,smn1,0.15,Jenga,0.7461173828907143,10.171745880765604,10000,-17051.7556640625,4726
389,31,smn1,0.175,Jenga,0.7467416869697188,10.886036836409083,10000,-19268.9138671875,5357
390,32,smn1,0.175,Jenga,0.7833459798577579,10.037055182383975,10000,-19426.16796875,5396
391,33,smn1,0.175,Jenga,0.7343980706267482,10.847750986666679,10000,-20268.8619140625,5423
392,34,smn1,0.2,Jenga,0.790922411140618,9.619872649724062,10000,-21994.771875,6071
393,35,smn1,0.2,Jenga,0.7708728064293997,10.248696702258878,10000,-21561.2091796875,6056
394,36,smn1,0.2,Jenga,0.7960940199629469,9.426531115900014,10000,-21555.5197265625,6080
395,37,smn1,0.25,Jenga,0.7922913051276542,9.310314604730578,10000,-27117.67421875,7626
396,38,smn1,0.25,Jenga,0.7990788730089623,9.533250948633022,10000,-27214.17421875,7761
397,39,smn1,0.25,Jenga,0.7946231914999191,9.339449980303295,10000,-27376.5533203125,7641
398,40,smn1,0.3,Jenga,0.809509836045567,9.167523961524696,10000,-33186.548046875,9073
399,41,smn1,0.3,Jenga,0.8101121151322745,9.466547202256905,10000,-32405.478125,9281
400,42,smn1,0.3,Jenga,0.8245846313383352,8.637929677892455,10000,-32017.862109375,9133
401,43,smn1,0.4,Jenga,0.8447010926363795,8.419935385513693,10000,-43048.469921875,12407
402,44,smn1,0.4,Jenga,0.8202555081914092,9.062428643045388,10000,-44256.103125,12379
403,45,smn1,0.4,Jenga,0.8222831127778131,8.896984536479836,10000,-42569.816015625,12252
404,46,smn1,0.5,Jenga,0.8439737209783323,8.633636756796374,10000,-52163.0703125,15322
405,47,smn1,0.5,Jenga,0.8495115120998846,7.970991540387984,10000,-52010.535546875,15318
406,48,smn1,0.5,Jenga,0.8192035232532721,8.727441854490587,10000,-54497.115234375,15444
407,49,smn1,0.6,Jenga,0.8416613925322901,7.909853269996091,10000,-61913.76796875,18411
408,50,smn1,0.6,Jenga,0.8310104820440037,8.686836012986703,10000,-63626.90546875,18413
409,51,smn1,0.6,Jenga,0.8378253915085062,8.676471954507443,10000,-63464.5609375,18409
410,52,smn1,0.7,Jenga,0.8559551969693662,8.005383269508506,9182,-71465.92421875,21550
411,53,smn1,0.7,Jenga,0.846429346404842,8.06404387994302,9302,-73003.840625,21430
412,54,smn1,0.7,Jenga,0.8725135790579813,7.490519140018612,9115,-72432.37578125,21617
413,55,smn1,0.8,Jenga,0.8743248088360754,7.455578520513754,6269,-80857.25234375,24463
414,56,smn1,0.8,Jenga,0.8703109622701886,7.326051786116888,6305,-84978.19609375,24427
415,57,smn1,0.8,Jenga,0.8563745487275644,8.383197665117658,6169,-82721.8453125,24563
416,58,smn1,0.9,Jenga,0.8919987989513855,6.4174423196386785,3143,-90743.3171875,27589
417,59,smn1,0.9,Jenga,0.8647922980963051,7.582182427511503,3085,-90705.465625,27647
418,60,smn1,0.9,Jenga,0.875420780696513,7.391651953536005,3136,-90456.7421875,27596
419,1,smn1,0.001,General Product,0.0036955741777802862,35.22827759798597,10000,-72.4572769165039,31
420,2,smn1,0.001,General Product,0.04373551259535483,36.08518478024489,10000,-80.0642478942871,28
421,3,smn1,0.001,General Product,0.03148765363589492,21.488347651141904,10000,-55.820823669433594,27
422,4,smn1,0.0025,General Product,0.0421534838189884,28.72844397972374,10000,-252.31171569824218,72
423,5,smn1,0.0025,General Product,0.0019915244654902494,22.590463435359833,10000,-177.95623016357422,78
424,6,smn1,0.0025,General Product,0.013709609277073575,29.308613218161195,10000,-249.43697204589844,71
425,7,smn1,0.005,General Product,0.04610866027454653,26.790282159871044,10000,-473.39520874023435,142
426,8,smn1,0.005,General Product,0.07689602969734723,25.09953989692755,10000,-487.5057312011719,151
427,9,smn1,0.005,General Product,0.05346920717362788,26.031731118430933,10000,-641.9861633300782,184
428,10,smn1,0.01,General Product,0.04073753375640579,24.389701536096776,10000,-1205.4080932617187,320
429,11,smn1,0.01,General Product,0.1692904267617942,22.25809438942385,10000,-1066.2605224609374,295
430,12,smn1,0.01,General Product,0.15697264319970036,20.93514605104379,10000,-976.6014526367187,292
431,13,smn1,0.025,General Product,0.32105633052181926,18.657116901597142,10000,-2826.79267578125,739
432,14,smn1,0.025,General Product,0.3159783591782938,18.252041218730607,10000,-2926.2742431640627,802
433,15,smn1,0.025,General Product,0.5123886350630388,15.212445236243244,10000,-3003.8658935546873,798
434,16,smn1,0.05,General Product,0.6108813010062365,13.191519641907904,10000,-5636.17724609375,1512
435,17,smn1,0.05,General Product,0.5520365360686514,13.990387701447187,10000,-5786.318798828125,1512
436,18,smn1,0.05,General Product,0.5283136613560543,15.30881414196287,10000,-5877.73818359375,1546
437,19,smn1,0.075,General Product,0.6672952562065254,12.14867501091123,10000,-8732.87509765625,2391
438,20,smn1,0.075,General Product,0.6839483767765984,11.792254073965596,10000,-8297.804296875,2248
439,21,smn1,0.075,General Product,0.6442681708168346,12.888286546368338,10000,-8818.7072265625,2434
440,22,smn1,0.1,General Product,0.6921170780587599,11.680030175026618,10000,-11318.7537109375,3117
441,23,smn1,0.1,General Product,0.6866689726526449,12.02195062182064,10000,-11563.70810546875,3139
442,24,smn1,0.1,General Product,0.670981107542716,12.357911464729055,10000,-10934.82373046875,3029
443,25,smn1,0.125,General Product,0.7384946795061558,10.960669583110667,10000,-13509.057421875,3748
444,26,smn1,0.125,General Product,0.7477465335253047,10.661871657203555,10000,-14184.3142578125,3887
445,27,smn1,0.125,General Product,0.7448208379210992,10.327240150555532,10000,-13672.490234375,3820
446,28,smn1,0.15,General Product,0.7475504504497664,10.769701916505127,10000,-16200.1638671875,4568
447,29,smn1,0.15,General Product,0.7778528533816398,9.556160192248894,10000,-17276.5103515625,4706
448,30,smn1,0.15,General Product,0.7434532493087778,10.23097666403881,10000,-16983.7197265625,4726
449,31,smn1,0.175,General Product,0.7723164568947856,10.349396628168869,10000,-18711.339453125,5357
450,32,smn1,0.175,General Product,0.7839647757766967,10.02452632334222,10000,-19290.7353515625,5396
451,33,smn1,0.175,General Product,0.7684688338949508,10.152245457979998,10000,-19300.5201171875,5423
452,34,smn1,0.2,General Product,0.792336081140011,9.609687250293998,10000,-21690.6388671875,6071
453,35,smn1,0.2,General Product,0.7636967219950013,10.459687270070635,10000,-21415.2365234375,6056
454,36,smn1,0.2,General Product,0.787711680865452,9.620083992024126,10000,-21450.136328125,6080
455,37,smn1,0.25,General Product,0.785315520982513,9.48235984035395,10000,-26985.0171875,7626
456,38,smn1,0.25,General Product,0.7966239085917614,9.597750839859211,10000,-27070.3953125,7761
457,39,smn1,0.25,General Product,0.7886246060378573,9.490904168439766,10000,-27281.11015625,7641
458,40,smn1,0.3,General Product,0.8145191049486814,9.060973792513726,10000,-31722.944140625,9073
459,41,smn1,0.3,General Product,0.8048722963850893,9.598940021039434,10000,-32367.2078125,9281
460,42,smn1,0.3,General Product,0.817617030597418,8.84075753919491,10000,-31868.844140625,9133
461,43,smn1,0.4,General Product,0.8408580935902411,8.531259352974274,10000,-42958.9859375,12407
462,44,smn1,0.4,General Product,0.8323097303162673,8.774303631238553,10000,-42576.53515625,12379
463,45,smn1,0.4,General Product,0.8252849684758155,8.827436080435897,10000,-41973.765625,12252
464,46,smn1,0.5,General Product,0.8412782991802346,8.718626397184496,10000,-51387.3296875,15322
465,47,smn1,0.5,General Product,0.847011198413919,8.035771998451239,10000,-51935.346875,15318
466,48,smn1,0.5,General Product,0.8268033370022452,8.546169549383986,10000,-52670.905078125,15444
467,49,smn1,0.6,General Product,0.8399500354318138,7.96002199597286,10000,-61845.8296875,18411
468,50,smn1,0.6,General Product,0.8460482256092965,8.294404020501572,10000,-61545.10859375,18413
469,51,smn1,0.6,General Product,0.8467532708702394,8.433609188124036,10000,-61574.4015625,18409
470,52,smn1,0.7,General Product,0.8570428889137106,7.9749985468469236,9182,-71333.1328125,21550
471,53,smn1,0.7,General Product,0.8577662230196782,7.762396218800665,9302,-71522.5421875,21430
472,54,smn1,0.7,General Product,0.8681854187719674,7.631114260059244,9115,-72507.6,21617
473,55,smn1,0.8,General Product,0.8746572586376066,7.4468900307696355,6269,-80686.84765625,24463
474,56,smn1,0.8,General Product,0.8862902674507703,6.858996179996093,6305,-81199.05546875,24427
475,57,smn1,0.8,General Product,0.8616666926833999,8.237905141189545,6169,-80356.0390625,24563
476,58,smn1,0.9,General Product,0.8917785370167797,6.421933890382718,3143,-90536.93828125,27589
477,59,smn1,0.9,General Product,0.8631769565971226,7.630310150652265,3085,-90436.34609375,27647
478,60,smn1,0.9,General Product,0.8759984888697107,7.378795223570653,3136,-90289.64609375,27596
